id,created_at,author_id,in_reply_to_user_id,likert_scale_Q1
2892,2024-07-12,245,7662,1
6217,2024-07-12,317,7662,3
2797,2024-07-12,245,7662,1
3879,2024-07-12,245,7662,1
7736,2024-07-12,3478,7662,5
3593,2024-07-12,8519,7662,3
8762,2024-07-12,5628,7662,3
8488,2024-07-12,1746,7662,5
8874,2024-07-12,11789,7662,5
3972,2024-07-12,4771,7662,5
7443,2024-07-12,2729,7662,1
8736,2024-07-12,11627,7662,1
4133,2024-07-12,8671,7662,1
5891,2024-07-12,4118,7662,5
5998,2024-07-12,7723,7662,1
6842,2024-07-12,9817,7662,5
3706,2024-07-12,4068,7662,5
2067,2024-07-12,8844,7662,1
6867,2024-07-12,378,7662,1
6242,2024-07-12,7962,7662,5
7796,2024-07-12,1956,7662,5
6634,2024-07-12,3709,7662,1
8197,2024-07-12,3119,7662,5
2191,2024-07-12,11698,7662,5
9750,2024-07-12,4327,7662,5
2037,2024-07-12,3430,7662,5
7488,2024-07-12,2319,7662,5
9815,2024-07-12,3602,7662,1
1193,2024-07-12,1185,7662,5
8313,2024-07-12,6264,7662,1
8999,2024-07-12,5983,7662,5
9892,2024-07-12,7880,7662,5
6661,2024-07-12,11341,7662,3
589,2024-07-12,9495,7662,5
8287,2024-07-12,6054,7662,1
7631,2024-07-12,1185,7662,3
8670,2024-07-12,8884,7662,1
7404,2024-07-12,7730,7662,1
2048,2024-07-12,5598,7662,5
1573,2024-07-12,4327,7662,5
854,2024-07-12,10757,7662,5
9968,2024-07-12,11710,7662,5
953,2024-07-12,4098,7662,5
9715,2024-07-12,2938,7662,5
8856,2024-07-12,3579,7662,1
5141,2024-07-12,8633,7662,5
4949,2024-07-12,9853,7662,5
3714,2024-07-12,901,7662,1
9817,2024-07-12,1348,7662,5
5634,2024-07-12,1550,7662,1
4243,2024-07-12,8522,7662,5
6622,2024-07-12,1614,7662,5
5430,2024-07-12,11052,7662,3
5682,2024-07-12,9720,7662,5
7797,2024-07-12,8522,7662,5
8641,2024-07-12,3918,7662,5
3628,2024-07-12,1019,7662,1
3540,2024-07-12,858,7662,5
173,2024-07-12,10953,7662,5
6480,2024-07-12,1019,7662,3
1287,2024-07-12,8887,7662,5
5093,2024-07-12,11360,7662,5
8899,2024-07-12,5789,7662,1
7576,2024-07-12,4456,7662,5
9207,2024-07-12,2431,7662,1
3053,2024-07-12,6894,7662,5
7084,2024-07-12,2754,7662,1
3359,2024-07-12,8132,7662,1
4422,2024-07-12,8283,7662,1
939,2024-07-12,1578,7662,5
4839,2024-07-12,11500,7662,5
4166,2024-07-12,10845,7662,5
5571,2024-07-12,9700,7662,5
3446,2024-07-12,11663,7662,1
8739,2024-07-12,6069,7662,5
4198,2024-07-12,668,7662,5
2001,2024-07-12,4514,11836,1
1417,2024-07-12,3217,7662,5
9896,2024-07-12,10874,7662,5
7391,2024-07-12,8238,7662,5
3437,2024-07-12,1887,7662,5
2417,2024-07-12,1144,7662,1
9235,2024-07-12,6931,7662,5
5735,2024-07-12,8294,7662,3
5106,2024-07-12,8946,7662,3
3464,2024-07-12,10649,7662,3
7826,2024-07-12,8295,7662,1
6536,2024-07-12,8252,7662,3
9480,2024-07-12,5227,7662,1
5880,2024-07-12,11313,7662,3
5267,2024-07-12,2763,7662,5
7390,2024-07-12,8198,7662,1
360,2024-07-12,2548,7662,5
5245,2024-07-12,8361,7662,5
2808,2024-07-12,8695,7662,3
3806,2024-07-12,9050,7662,5
6568,2024-07-12,5125,7662,3
6434,2024-07-12,8344,7662,3
4874,2024-07-12,1585,7662,3
4281,2024-07-12,6664,7662,5
597,2024-07-12,8669,7662,5
7834,2024-07-12,3217,7662,5
1535,2024-07-12,10546,7662,5
643,2024-07-12,8438,7662,3
3139,2024-07-12,9121,7662,5
3546,2024-07-12,9170,7662,3
3450,2024-07-12,6463,7662,5
7596,2024-07-12,9329,7662,5
814,2024-07-12,8307,7662,3
7666,2024-07-12,9693,7662,5
9635,2024-07-12,5977,7662,3
8264,2024-07-12,3832,7662,5
1592,2024-07-12,6552,7662,5
6101,2024-07-12,4338,7662,5
2032,2024-07-12,1479,7662,5
5077,2024-07-12,7751,7662,5
1271,2024-07-12,2557,7662,3
1501,2024-07-12,8298,7662,3
8372,2024-07-12,10230,7662,5
1208,2024-07-12,4399,7662,3
6540,2024-07-12,7589,7662,3
9027,2024-07-12,4768,7662,5
1518,2024-07-12,9710,7662,5
5691,2024-07-12,11078,7662,5
2271,2024-07-12,3359,7662,1
881,2024-07-12,6258,7662,5
9986,2024-07-12,6459,7662,1
8658,2024-07-12,7288,7662,3
5398,2024-07-12,6463,7662,5
5695,2024-07-12,10824,7662,3
2198,2024-07-12,4736,7662,5
8824,2024-07-12,9183,7662,3
9074,2024-07-12,5454,7662,3
2579,2024-07-12,10070,7662,2
171,2024-07-12,6947,7662,5
13,2024-07-12,3513,7662,5
6084,2024-07-12,4948,7662,5
5900,2024-07-12,8952,7662,4
6702,2024-07-12,5454,7662,5
6758,2024-07-12,1332,7662,1
8962,2024-07-12,1653,7662,5
7712,2024-07-12,10232,7662,1
4938,2024-07-12,5811,7662,5
971,2024-07-12,7062,7662,3
2645,2024-07-12,291,7662,1
4300,2024-07-12,10070,7662,3
2469,2024-07-12,8308,7662,5
9367,2024-07-12,4370,7662,1
1988,2024-07-12,125,7662,5
6418,2024-07-12,4794,7662,3
2383,2024-07-12,3328,7662,1
1861,2024-07-12,3279,7662,1
4445,2024-07-12,1042,7662,5
6656,2024-07-12,6837,7662,5
8616,2024-07-12,5352,7662,5
6125,2024-07-12,6605,7662,3
3381,2024-07-12,9451,7662,5
6185,2024-07-12,2235,7662,4
6349,2024-07-12,11723,7662,5
9369,2024-07-12,1009,7662,5
7539,2024-07-12,11723,7662,4
4513,2024-07-12,305,7662,1
2414,2024-07-12,11306,7662,5
4486,2024-07-12,7551,7662,5
9179,2024-07-12,11644,7662,5
8046,2024-07-12,331,7662,5
821,2024-07-12,1785,7662,5
4621,2024-07-12,4972,7662,5
4767,2024-07-12,4944,7662,3
9657,2024-07-12,9906,7662,5
2661,2024-07-12,9906,7662,5
751,2024-07-12,6802,7662,5
5663,2024-07-12,11606,7662,5
4611,2024-07-12,7496,7662,5
6143,2024-07-12,9107,7662,5
6276,2024-07-12,6207,7662,5
5381,2024-07-12,9856,4287,5
9121,2024-07-12,3038,7662,5
438,2024-07-12,10070,7662,1
6502,2024-07-12,5122,7662,1
5716,2024-07-12,195,7662,1
3143,2024-07-12,3194,7662,1
6162,2024-07-12,1425,11540,2
5525,2024-07-12,4701,7662,1
8346,2024-07-12,80,7662,5
5313,2024-07-12,1130,7662,5
2832,2024-07-12,11723,7662,5
7514,2024-07-12,7770,7662,5
1669,2024-07-12,4098,7662,5
3503,2024-07-12,5344,7662,5
1323,2024-07-12,1368,7662,1
3869,2024-07-12,8300,7662,1
7314,2024-07-12,1631,7662,5
891,2024-07-12,2235,7662,4
3078,2024-07-12,3929,7662,5
7324,2024-07-12,11817,7662,5
2418,2024-07-12,3540,7662,5
272,2024-07-12,4690,7662,5
4130,2024-07-12,7759,7662,5
1914,2024-07-12,6365,7662,1
4524,2024-07-12,10429,7662,5
7752,2024-07-12,10524,7662,5
8464,2024-07-12,2323,7662,5
3110,2024-07-12,4767,7662,5
5650,2024-07-12,11099,7662,5
3162,2024-07-12,2805,7662,5
8568,2024-07-12,7283,7662,1
2754,2024-07-12,8827,7662,5
7105,2024-07-12,1508,7662,5
4345,2024-07-12,10198,7662,5
282,2024-07-12,10012,7662,5
4657,2024-07-12,7419,7662,5
4636,2024-07-12,11390,7662,1
1531,2024-07-12,385,7662,5
5841,2024-07-12,2503,7662,5
8489,2024-07-12,2503,7662,4
9533,2024-07-12,2299,7662,1
8102,2024-07-12,4191,7662,5
5037,2024-07-12,7612,7662,5
6825,2024-07-12,6257,7662,5
9737,2024-07-12,2063,7662,5
925,2024-07-12,8548,7662,1
3038,2024-07-12,749,7662,5
7674,2024-07-12,2503,7662,5
4215,2024-07-12,8916,7662,5
4748,2024-07-12,5452,7662,5
8327,2024-07-12,4379,7662,5
1617,2024-07-12,9025,7662,3
5850,2024-07-12,10718,7662,5
4061,2024-07-12,7591,7662,5
5573,2024-07-12,5707,7662,5
7097,2024-07-12,10574,7662,1
8332,2024-07-12,6037,7662,1
1210,2024-07-12,99,7662,5
40,2024-07-12,10133,7662,5
4411,2024-07-12,809,7662,5
4512,2024-07-12,8202,7662,5
4820,2024-07-12,991,7662,5
2560,2024-07-12,1155,7662,5
4516,2024-07-12,8178,7662,3
5461,2024-07-12,6452,2176,1
2122,2024-07-12,7748,7662,1
5840,2024-07-12,301,7662,1
6515,2024-07-12,9469,7662,1
9198,2024-07-12,301,7662,1
2735,2024-07-12,6756,7662,1
1942,2024-07-12,5413,7662,3
9085,2024-07-12,9536,7662,1
8676,2024-07-12,991,7662,5
3772,2024-07-12,5835,7662,5
8005,2024-07-13,11553,,1
5585,2024-07-13,3782,,1
9458,2024-07-13,2319,,5
2575,2024-07-13,433,,5
4163,2024-07-13,11479,,5
5297,2024-07-13,1130,,5
2711,2024-07-13,2319,,5
8753,2024-07-13,6225,,5
579,2024-07-13,6074,,5
6615,2024-07-13,11354,,5
5886,2024-07-13,4664,,5
3770,2024-07-13,3735,,5
7195,2024-07-13,1323,,1
671,2024-07-13,3941,,5
913,2024-07-13,4046,,5
445,2024-07-13,3735,,5
3637,2024-07-13,941,,5
7667,2024-07-13,9949,,1
1610,2024-07-13,5992,,5
7392,2024-07-13,2620,,5
5989,2024-07-13,8537,,5
7502,2024-07-13,2420,,1
6685,2024-07-13,8391,,1
7985,2024-07-13,3156,,1
2308,2024-07-13,10400,,5
3843,2024-07-13,8129,,5
3851,2024-07-13,1197,,1
4791,2024-07-13,6146,,1
3328,2024-07-13,8069,,1
764,2024-07-13,5680,,3
2550,2024-07-13,2367,,5
9550,2024-07-13,6032,,5
8132,2024-07-13,10127,,5
7625,2024-07-13,9977,,5
737,2024-07-13,85,,5
936,2024-07-13,3269,,5
2427,2024-07-13,11433,,1
4496,2024-07-13,9367,,5
5992,2024-07-13,10301,,5
4872,2024-07-13,3714,,5
7959,2024-07-13,10064,,5
6305,2024-07-13,2812,,5
2868,2024-07-13,7418,,5
2466,2024-07-13,9171,,3
7620,2024-07-13,7306,,1
8481,2024-07-13,8290,,1
8409,2024-07-13,384,,5
7992,2024-07-13,7971,,5
6381,2024-07-13,6871,,1
2511,2024-07-13,1167,,5
9584,2024-07-13,1241,,1
4537,2024-07-13,9307,,5
9297,2024-07-13,543,,5
7167,2024-07-13,4165,,5
6763,2024-07-13,3859,,5
3784,2024-07-13,3941,,5
7174,2024-07-13,5765,,5
5794,2024-07-13,7801,,5
6745,2024-07-14,4122,,5
1749,2024-07-14,9781,,1
4937,2024-07-14,5486,,5
3438,2024-07-14,9599,,3
7394,2024-07-14,3033,,5
7325,2024-07-14,5096,,5
1524,2024-07-14,11694,,5
8698,2024-07-14,11273,,1
8993,2024-07-14,10694,,5
7231,2024-07-14,5588,,5
2860,2024-07-14,8427,,1
8335,2024-07-14,4122,,5
5713,2024-07-14,3519,,1
7648,2024-07-14,3332,,1
7026,2024-07-14,3643,,5
6705,2024-07-14,3761,,5
8201,2024-07-14,8268,,4
2817,2024-07-14,10547,,1
4112,2024-07-14,10079,,1
6721,2024-07-14,1284,,1
5113,2024-07-14,10050,,5
3297,2024-07-14,7774,,5
9888,2024-07-14,8173,10790,3
675,2024-07-14,6091,,3
9980,2024-07-14,987,,1
8476,2024-07-14,7479,,1
4553,2024-07-14,3571,,1
3055,2024-07-14,446,,1
2085,2024-07-14,5012,,5
6311,2024-07-14,5012,,5
9278,2024-07-14,9282,,5
197,2024-07-14,10964,,1
9128,2024-07-14,2323,,5
3939,2024-07-14,2362,8615,1
5495,2024-07-14,703,,5
9181,2024-07-14,9634,,1
8865,2024-07-14,2571,,1
8808,2024-07-14,4994,,5
6774,2024-07-14,9164,,1
1231,2024-07-14,392,,5
2019,2024-07-14,8565,,1
7144,2024-07-14,10679,,5
912,2024-07-14,2713,1744,1
4536,2024-07-14,5752,,5
9723,2024-07-14,9662,,5
9931,2024-07-14,10421,,1
4066,2024-07-14,3076,,1
1670,2024-07-14,10964,,1
5318,2024-07-14,8165,,1
7281,2024-07-14,199,,5
9626,2024-07-14,199,,5
5644,2024-07-14,6517,,4
1214,2024-07-14,4612,,1
6314,2024-07-14,1292,,5
8471,2024-07-15,3633,,5
9024,2024-07-15,4945,,5
1800,2024-07-15,2252,,5
6548,2024-07-15,5431,,5
6094,2024-07-15,1515,,1
8731,2024-07-15,8525,,5
162,2024-07-15,6764,,5
2763,2024-07-15,5571,,5
444,2024-07-15,10318,,5
8598,2024-07-15,6931,,5
8295,2024-07-15,3337,,5
3528,2024-07-15,7507,,5
113,2024-07-15,1603,,5
7594,2024-07-15,10227,,5
9115,2024-07-15,9084,,5
3377,2024-07-15,2557,,5
9067,2024-07-15,6604,,1
6024,2024-07-15,7524,,5
4906,2024-07-15,7970,8537,1
8425,2024-07-15,9720,,5
3884,2024-07-15,7879,,5
67,2024-07-15,5894,,5
2391,2024-07-15,7168,,5
1347,2024-07-15,2528,,5
977,2024-07-15,338,,5
5885,2024-07-15,5233,,1
5765,2024-07-15,4,,5
7577,2024-07-15,3881,4287,1
807,2024-07-15,9200,,5
7626,2024-07-15,405,,5
5717,2024-07-15,11857,,5
3908,2024-07-15,169,,5
5260,2024-07-15,4359,,5
2318,2024-07-15,11430,,5
9628,2024-07-15,7248,,5
4295,2024-07-15,8686,,5
6794,2024-07-15,6502,4965,1
8827,2024-07-15,10675,,5
5640,2024-07-15,9817,,5
58,2024-07-15,11179,,1
7846,2024-07-15,1469,,5
4256,2024-07-15,6479,,5
893,2024-07-15,4024,,5
7906,2024-07-15,2042,,5
3304,2024-07-15,10266,,5
4177,2024-07-15,2838,,5
9393,2024-07-15,6861,,5
396,2024-07-15,8831,,5
2823,2024-07-15,2615,,5
9805,2024-07-15,8045,,5
2292,2024-07-15,8643,,5
6853,2024-07-15,6097,,5
742,2024-07-15,9960,4287,1
9899,2024-07-15,3325,7252,5
819,2024-07-15,1501,,5
8024,2024-07-15,3531,,5
8302,2024-07-15,2615,,5
7255,2024-07-15,9686,,5
1109,2024-07-15,5931,,5
6318,2024-07-15,8982,,5
4264,2024-07-15,7570,,5
5420,2024-07-15,1086,,5
8782,2024-07-15,526,,1
9525,2024-07-15,1467,,5
7491,2024-07-15,526,,1
6657,2024-07-15,8470,,5
1304,2024-07-15,6582,8537,1
7815,2024-07-15,9905,,5
4689,2024-07-15,1086,,5
2961,2024-07-15,6818,,5
1413,2024-07-15,111,,5
6167,2024-07-15,5437,,5
4539,2024-07-15,2378,,5
3785,2024-07-15,4877,,5
8953,2024-07-15,10642,,5
8014,2024-07-15,2378,,5
1791,2024-07-15,2984,,5
4427,2024-07-15,3034,,5
3247,2024-07-15,2762,,5
8281,2024-07-15,1073,,5
2220,2024-07-15,2341,,5
9228,2024-07-15,3902,,5
7447,2024-07-15,9180,,5
3750,2024-07-15,8849,,5
454,2024-07-15,1327,4287,1
3404,2024-07-15,5332,,1
7644,2024-07-15,11328,,5
2573,2024-07-15,6511,,5
1026,2024-07-15,1327,8537,1
4434,2024-07-15,4460,,5
9534,2024-07-15,8849,,5
1711,2024-07-15,6948,,5
2949,2024-07-15,7603,,5
8575,2024-07-15,8092,,3
6596,2024-07-15,1361,,5
9315,2024-07-15,4699,,3
9466,2024-07-15,6669,,5
2028,2024-07-15,11356,,5
311,2024-07-15,1361,,5
5293,2024-07-15,6669,,5
7087,2024-07-15,8890,,5
2235,2024-07-15,10288,,5
376,2024-07-15,6669,,5
2451,2024-07-15,6669,,5
3964,2024-07-15,5132,,3
9400,2024-07-15,1414,,5
6457,2024-07-15,174,,5
2097,2024-07-15,1412,,5
794,2024-07-15,5810,,5
9524,2024-07-15,655,,5
9654,2024-07-15,2699,,5
1983,2024-07-15,616,8487,1
1072,2024-07-15,5536,,5
646,2024-07-15,3090,,5
4397,2024-07-15,4206,,5
8329,2024-07-15,5002,,3
5179,2024-07-15,6069,,5
287,2024-07-15,8536,,3
8056,2024-07-15,3136,,5
921,2024-07-15,3090,,5
4030,2024-07-15,8567,,5
9503,2024-07-15,7530,,5
7048,2024-07-15,2708,,5
8592,2024-07-15,4109,,5
6061,2024-07-15,10216,,5
7506,2024-07-15,3663,,5
9845,2024-07-15,10675,,5
392,2024-07-15,6728,,5
9569,2024-07-15,2699,,5
7918,2024-07-15,11036,,3
6950,2024-07-15,445,,5
6599,2024-07-15,10203,,5
273,2024-07-15,9263,,5
7772,2024-07-15,8695,,5
4654,2024-07-15,3393,,5
7024,2024-07-15,1175,,5
3449,2024-07-15,5507,,5
2987,2024-07-15,4840,,5
3873,2024-07-15,9261,,5
606,2024-07-15,1296,,5
3896,2024-07-16,8965,,5
9148,2024-07-16,4512,,5
6719,2024-07-16,2597,,5
1197,2024-07-16,3717,,5
97,2024-07-16,9809,,1
4571,2024-07-16,11758,,5
7284,2024-07-16,9389,,5
2430,2024-07-16,6842,,5
2687,2024-07-16,2201,,5
4845,2024-07-16,11673,,3
7343,2024-07-16,3450,6102,1
8908,2024-07-16,8270,,5
172,2024-07-16,9739,,1
1638,2024-07-16,9590,,5
760,2024-07-16,11673,,5
7688,2024-07-16,9596,,5
930,2024-07-16,8409,,5
6095,2024-07-16,6842,,5
4424,2024-07-16,8270,,5
5868,2024-07-16,11758,,3
4527,2024-07-16,9389,,5
2038,2024-07-16,8270,,3
8819,2024-07-16,3225,,5
523,2024-07-16,8119,,5
1895,2024-07-16,515,,5
9434,2024-07-16,515,,5
9609,2024-07-16,6842,,5
7277,2024-07-16,8119,,5
7860,2024-07-16,6842,,5
6138,2024-07-16,227,,5
2326,2024-07-16,227,,5
7588,2024-07-16,11870,,5
4592,2024-07-16,10168,,1
1025,2024-07-16,7308,,5
6899,2024-07-16,8127,,5
4214,2024-07-16,5724,,5
1000,2024-07-16,8710,,5
4420,2024-07-16,11758,,3
3544,2024-07-16,7308,,5
1847,2024-07-16,6842,,5
6293,2024-07-16,11740,,3
65,2024-07-16,2464,,5
5047,2024-07-16,8270,,5
5089,2024-07-16,5670,,3
3286,2024-07-16,227,,5
2506,2024-07-16,5670,,5
6569,2024-07-16,1169,,5
3917,2024-07-16,5198,,1
7290,2024-07-16,11758,,5
8296,2024-07-16,8710,,5
5784,2024-07-16,11870,,5
1001,2024-07-16,8270,,4
2478,2024-07-16,10710,,5
5806,2024-07-16,11758,,5
2508,2024-07-16,2967,,5
2565,2024-07-16,11870,,5
9785,2024-07-16,10710,,4
5250,2024-07-16,3488,,5
8227,2024-07-16,3225,,5
5675,2024-07-16,3488,,3
1283,2024-07-16,7308,,3
6787,2024-07-16,8223,,5
6417,2024-07-16,7308,,5
9904,2024-07-16,468,,1
894,2024-07-16,11025,,1
7604,2024-07-16,5670,,5
7592,2024-07-16,11870,,5
2431,2024-07-16,5368,,5
8822,2024-07-16,5670,,5
6874,2024-07-16,7308,,5
300,2024-07-16,7308,,3
3321,2024-07-16,6653,,5
3311,2024-07-16,8418,,5
8028,2024-07-16,7308,,5
6161,2024-07-16,7308,,5
4647,2024-07-16,1547,,5
518,2024-07-16,3221,,4
39,2024-07-16,7308,,5
7019,2024-07-16,528,,5
8963,2024-07-16,10235,,5
904,2024-07-16,8931,,5
7065,2024-07-16,9634,,1
653,2024-07-16,7765,,5
8018,2024-07-16,1689,,5
2577,2024-07-16,1597,3696,1
536,2024-07-16,7765,,5
1368,2024-07-16,9446,,5
4900,2024-07-16,10564,,3
9171,2024-07-16,9446,,5
9849,2024-07-16,10564,,5
4498,2024-07-16,6505,,5
2331,2024-07-16,11674,,5
7893,2024-07-16,1597,5167,1
2724,2024-07-16,5833,,5
1666,2024-07-16,11674,,5
1560,2024-07-16,7218,,5
7872,2024-07-16,552,,5
4700,2024-07-16,9446,,5
652,2024-07-16,9446,,5
817,2024-07-16,1836,,1
6732,2024-07-16,9844,,1
428,2024-07-16,552,,5
7541,2024-07-16,2791,,3
1923,2024-07-16,9590,,5
9214,2024-07-16,11674,,5
5160,2024-07-16,707,,5
5110,2024-07-16,767,,3
2598,2024-07-16,7734,,3
1052,2024-07-16,8710,,5
533,2024-07-16,1740,,5
5210,2024-07-16,11791,,3
5416,2024-07-16,11791,,5
3069,2024-07-16,7308,,5
6796,2024-07-16,4158,,5
9907,2024-07-16,4158,,5
1855,2024-07-16,5917,,5
7979,2024-07-16,1913,,5
5569,2024-07-16,6713,,5
4825,2024-07-16,6511,,5
8462,2024-07-16,5179,,5
175,2024-07-16,8418,,5
9212,2024-07-16,7734,,5
8072,2024-07-16,9696,,3
3258,2024-07-16,4512,,5
5963,2024-07-16,3459,,5
5188,2024-07-16,1740,,5
1173,2024-07-16,11791,,3
559,2024-07-16,5910,,5
3779,2024-07-16,7360,,5
9751,2024-07-16,7308,,5
7355,2024-07-16,7218,,5
7863,2024-07-16,11791,,5
1191,2024-07-16,9466,,5
4147,2024-07-16,7308,,5
9710,2024-07-16,8159,,5
1684,2024-07-16,2706,,5
8663,2024-07-16,2463,,5
3561,2024-07-16,9329,,3
2947,2024-07-16,6367,,5
6490,2024-07-16,6367,,5
9164,2024-07-16,5179,,5
3542,2024-07-16,6357,,5
7160,2024-07-16,7360,,5
9187,2024-07-16,5910,,5
3279,2024-07-16,9466,,5
2187,2024-07-16,11674,,5
63,2024-07-16,1609,,3
61,2024-07-16,3967,,3
267,2024-07-16,5108,,5
8894,2024-07-16,2706,,5
5120,2024-07-16,5910,,3
1264,2024-07-16,4320,,5
7050,2024-07-16,111,,5
9967,2024-07-16,5592,,5
1363,2024-07-16,8786,,5
1829,2024-07-16,5910,,5
4208,2024-07-16,6511,,5
8095,2024-07-16,2463,,5
1566,2024-07-16,9329,,5
2015,2024-07-16,6357,,5
1227,2024-07-16,6960,,3
507,2024-07-16,1905,,5
785,2024-07-16,2791,,3
5795,2024-07-16,3912,,3
4802,2024-07-16,7080,,5
3380,2024-07-16,10645,,3
5941,2024-07-16,1905,,5
9326,2024-07-16,6357,,5
1941,2024-07-16,6357,,5
1491,2024-07-16,3541,,5
3356,2024-07-16,3131,,5
755,2024-07-16,8418,,5
1503,2024-07-16,1595,,5
2289,2024-07-16,9419,,1
1530,2024-07-16,5910,,5
5247,2024-07-16,8931,,5
9113,2024-07-16,3912,,5
4046,2024-07-16,8181,,5
5438,2024-07-16,2493,,5
8613,2024-07-16,8128,,5
1250,2024-07-16,111,,5
266,2024-07-16,1740,,3
2051,2024-07-16,4320,,3
1282,2024-07-16,5910,,5
2474,2024-07-16,1595,,3
810,2024-07-16,1595,,3
1328,2024-07-16,1740,,5
9947,2024-07-16,1595,,5
47,2024-07-16,9034,,5
341,2024-07-16,1740,,3
4250,2024-07-16,1815,,5
2639,2024-07-16,1595,,4
244,2024-07-16,6918,,5
5467,2024-07-16,8128,,5
7819,2024-07-16,2493,,5
4798,2024-07-16,1740,,5
3720,2024-07-16,3717,,3
685,2024-07-16,2714,,5
4752,2024-07-16,10628,,5
3112,2024-07-16,6960,,3
5281,2024-07-16,1507,,1
9394,2024-07-16,5772,,5
155,2024-07-16,8828,,5
6785,2024-07-16,2574,,5
4593,2024-07-16,7698,,5
5549,2024-07-16,2326,,3
9932,2024-07-16,3714,,5
2388,2024-07-16,511,,5
4568,2024-07-16,5144,,5
8001,2024-07-16,9903,,5
3454,2024-07-16,1206,9183,1
3887,2024-07-16,6922,,5
3631,2024-07-16,409,,5
2633,2024-07-16,6337,6337,1
3439,2024-07-16,6337,,4
9725,2024-07-16,5037,,5
374,2024-07-16,4097,,5
1303,2024-07-16,5037,,5
5454,2024-07-16,1626,,5
7114,2024-07-16,11136,,3
8781,2024-07-16,3379,,5
3390,2024-07-16,828,,5
1155,2024-07-16,9183,,5
6141,2024-07-16,4373,,5
3673,2024-07-16,5775,,5
1596,2024-07-16,8886,,5
990,2024-07-16,5886,,5
2384,2024-07-16,4097,,5
5321,2024-07-16,3379,,5
8031,2024-07-16,1595,,4
6155,2024-07-16,4320,,5
7064,2024-07-16,6854,,5
2454,2024-07-16,1595,,3
2784,2024-07-16,4072,,3
5397,2024-07-16,10543,,5
8106,2024-07-16,8494,,5
2382,2024-07-16,4074,,5
8429,2024-07-16,11136,,5
7649,2024-07-16,11791,,5
8910,2024-07-16,1177,,5
8769,2024-07-16,7991,,5
4104,2024-07-16,6456,,5
7509,2024-07-16,10504,,5
9270,2024-07-16,10874,,5
6958,2024-07-16,454,,3
7990,2024-07-16,5749,,5
6482,2024-07-16,556,,5
872,2024-07-16,6561,,5
8743,2024-07-16,9212,,5
8942,2024-07-16,11522,,5
4502,2024-07-16,2991,,5
9616,2024-07-16,6456,,3
7632,2024-07-16,5775,,5
558,2024-07-16,7789,,5
5164,2024-07-16,10254,,5
6230,2024-07-16,10885,,5
4659,2024-07-16,1286,,1
4049,2024-07-16,4373,,5
7051,2024-07-16,10504,,5
7043,2024-07-16,4717,,1
7456,2024-07-16,4320,,3
923,2024-07-16,3231,,3
8019,2024-07-16,5775,,5
3366,2024-07-16,2003,,3
9859,2024-07-16,1367,,3
4966,2024-07-16,3781,,1
3787,2024-07-16,9905,,5
4107,2024-07-16,10087,,5
289,2024-07-16,9905,,5
4500,2024-07-16,6373,,5
1867,2024-07-16,4320,,5
2620,2024-07-16,7294,,5
8863,2024-07-16,11098,,5
9038,2024-07-16,10394,,5
3509,2024-07-16,1260,,5
5196,2024-07-16,7747,,5
9735,2024-07-16,2701,,5
1911,2024-07-16,11565,,5
6970,2024-07-16,11749,,5
1697,2024-07-16,2787,,1
2124,2024-07-16,10087,,5
7169,2024-07-16,2003,,5
7900,2024-07-16,11258,,5
9821,2024-07-16,2003,,5
2095,2024-07-16,9465,,3
4356,2024-07-16,8032,,5
4953,2024-07-16,4320,,5
6983,2024-07-16,10234,,5
1541,2024-07-16,2914,,5
5066,2024-07-16,9072,,1
9273,2024-07-16,5200,,3
8621,2024-07-16,3960,,5
7334,2024-07-16,9495,,5
1294,2024-07-16,10885,,3
999,2024-07-16,8681,,5
3219,2024-07-16,3902,,5
8804,2024-07-16,2914,,5
6571,2024-07-16,10087,,5
1408,2024-07-16,3514,,5
9283,2024-07-16,8003,,1
1685,2024-07-16,3231,,5
551,2024-07-16,8384,,3
2192,2024-07-16,5069,,5
415,2024-07-16,3231,,5
3200,2024-07-16,2914,,5
8915,2024-07-16,10234,,3
5506,2024-07-16,7915,,1
4338,2024-07-16,8438,,3
9618,2024-07-16,2914,,3
4902,2024-07-16,5775,,5
1460,2024-07-16,1739,,5
1387,2024-07-16,7098,,3
1272,2024-07-16,10538,,5
2900,2024-07-16,10941,,5
9500,2024-07-16,1739,,5
892,2024-07-16,9607,,5
8921,2024-07-16,6456,,5
6357,2024-07-16,8900,,5
2709,2024-07-16,2707,,3
7180,2024-07-16,7188,,5
3167,2024-07-16,6557,,1
1293,2024-07-16,11079,,1
9304,2024-07-16,6411,,5
9385,2024-07-16,4913,,3
3688,2024-07-16,7226,,5
2529,2024-07-16,8900,,5
5911,2024-07-16,7226,,5
1850,2024-07-16,10542,,1
7703,2024-07-16,4913,,5
1157,2024-07-16,7045,,5
9206,2024-07-16,4913,,5
6284,2024-07-16,3274,,5
4159,2024-07-16,7615,,3
5171,2024-07-16,10046,,3
8777,2024-07-16,2941,,5
7236,2024-07-16,7257,,1
1872,2024-07-16,1992,,5
4103,2024-07-16,9679,,5
540,2024-07-16,8125,,5
7775,2024-07-16,11098,,5
9478,2024-07-16,11808,,5
8217,2024-07-16,199,,5
232,2024-07-16,3902,,5
2322,2024-07-16,2701,,5
7634,2024-07-16,199,,5
9917,2024-07-16,7226,,5
1418,2024-07-16,199,,5
